dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60,dim61,dim62,dim63,name
-24.267593,4.5640554,4.7084947,-8.475171,-1.6634569,1.847505,3.5915406,-1.4611617,-5.5446863,-6.1529636,-5.296533,-9.020466,4.190881,8.733131,-1.4062178,4.8755126,-5.540972,-3.1743693,-0.98907053,3.0246089,1.8397156,-0.9322446,3.0603662,-4.4006314,-5.414282,-3.3815546,5.2534976,0.094796374,-0.8129345,-5.4077463,-4.4699626,2.040842,-7.3163333,1.5554012,3.2910721,3.7554452,-1.8427219,0.8141641,1.1027296,-1.6530466,1.3548145,-0.33935338,0.79746604,2.1253633,0.2295004,2.9545834,2.5601869,2.808983,1.4554197,-0.31199765,0.7983941,-0.6118008,1.13646,-1.3575579,-1.5316404,1.2146758,-1.2664816,0.36234212,0.7924922,-0.58701324,0.09465525,1.8754426,1.0101697,1.9071989,841169VBL801049.jpg
-5.2409573,6.5459895,8.242982,-7.536063,-2.777997,0.04794435,-4.5469275,0.7571304,-0.96765184,-7.147346,-3.9626558,-4.1335754,6.972896,5.6168303,2.642229,3.3357096,-6.0695367,1.7859172,-3.5708523,-1.3126723,-2.7092867,-6.9171724,4.058704,2.7333493,-3.9877393,1.3262798,-3.787241,-3.2875607,0.654967,-1.8797433,3.5713053,-0.4145971,6.0207906,-1.0567375,0.76063454,4.1220407,0.64072496,-2.372798,2.9350064,-3.0716145,-2.674915,-3.5139236,1.0080186,0.5456507,0.06730608,-3.327354,2.3698938,2.2330778,-1.2543881,-2.0763981,0.8660715,0.7577765,0.81485623,4.2365074,0.2567178,0.7841447,1.7049977,-0.63152957,-1.2821064,0.3388434,-0.7938188,-1.5216599,0.004875522,-0.5464686,841169VBL801508.jpg
-17.746513,-3.6058483,3.5957584,-5.1440797,-7.9827747,6.4974174,1.7019513,1.5856313,0.81083375,2.4376233,0.8213994,-1.0807995,-8.902467,2.051192,1.5521259,1.7917513,-2.809583,-0.9165948,1.4856117,-2.2770596,-2.3016963,3.3387387,-0.808825,-0.8809356,-1.3820813,0.94152653,-1.4936367,-2.2984073,1.4597218,0.49187386,-0.24624734,-1.0782189,-0.7275827,1.0447372,-3.7754312,-0.65579635,0.6865545,0.89960223,-0.919032,-2.075386,0.48252138,-3.5116255,-1.0395896,-1.4854157,-0.36670506,-1.5689099,1.6241235,0.053554732,1.176405,2.9098878,-0.6692368,0.85745233,0.54768074,0.009017144,-2.341982,-0.27136835,-0.17835914,-2.9970644,-0.19034143,1.7221549,-0.56289566,-3.7643616,0.17807408,0.7465614,841186V2Q301049.jpg
18.263767,10.073555,-1.2096761,-5.9970994,0.14666961,4.319798,-2.789669,2.9364488,-3.6901157,7.135569,4.5047135,-1.5128431,-9.922532,2.997925,-2.8878505,-1.8016403,-1.017042,0.1908287,2.9542818,1.3187585,-3.5625,-0.47772452,-0.7803652,2.5977147,-0.8834831,-5.197925,-0.7700216,-4.909296,-0.084409356,-0.80281824,-0.14467381,3.275349,-1.0147904,1.4129622,0.5727538,-1.9155362,0.79285973,-0.50802064,3.0734997,-1.0461059,-1.2689834,1.3563575,-1.1097949,-2.3837848,-0.7953588,-0.3208458,-1.1290538,2.3731267,1.2702876,2.4914038,-0.85954416,-0.37221497,-2.8321743,0.8979845,0.75044984,0.4809335,1.8209543,1.1693559,-0.48754779,-0.89482427,-0.7985963,-0.78580374,-0.21554817,4.094,841186V2Q307410.jpg
-4.2094836,-6.40427,2.987969,-5.9298744,-5.2295723,5.116773,-4.1891294,-1.6009232,-1.4975892,-0.9490538,1.8367815,0.71641487,-6.5808434,-1.2716353,-1.0280591,0.35392603,-2.0770648,-2.9825695,2.613407,-1.9152623,-0.30054492,0.7347853,1.7362678,-0.8074187,-1.522065,0.5492977,-0.76291007,-1.2426162,0.75340056,1.0289035,1.0218322,-0.8212619,-1.6772771,0.56973475,-1.048695,-2.7748303,-1.1913767,0.1524736,0.21130946,0.777304,-0.44636804,-0.8689162,0.9246646,-0.31797802,-0.6412592,-0.5580176,-0.17894751,0.3735226,0.6643501,0.56914735,0.21800098,-0.31247237,-0.9155126,0.95807934,-0.65790206,-1.1242595,-1.0118759,0.24277309,0.0012731911,-0.48042992,0.5829602,-0.44522607,0.2010461,0.8611568,841191V2Q301049.jpg
22.62202,4.4515605,-1.7929639,-8.458931,1.3796213,4.0115604,-0.2869618,0.35051426,-1.3706745,5.9962463,2.163675,-3.140917,-5.13414,0.58231056,-1.6969655,-3.3381648,-1.4259651,2.4214268,-1.5974499,2.3609507,-3.5851269,-1.5391451,-1.2656739,-1.5691972,0.6618716,-1.7570843,-0.51524323,-1.9052737,-0.7693367,-1.5816824,0.8948017,1.998362,1.4796273,0.95138776,0.6382754,-1.8653624,-0.13227366,-1.4812,1.4558426,-1.5389463,-0.3370125,0.111795455,-1.3346349,-0.0403786,1.9943347,0.04207588,0.7230593,1.3323982,2.5346775,-0.01601006,-0.2835686,2.589163,-3.7614908,-0.8429104,-1.314056,1.0414511,0.023697948,1.3225926,0.89040846,1.3992084,-1.1481909,0.27339262,-2.23023,0.05948177,841191V2Q301307.jpg
-1.5876167,-2.0809095,4.656566,-7.651582,-6.6953254,-1.7428385,-5.625316,-2.0243926,2.001551,4.1824646,2.012447,2.4839764,1.771846,0.6563503,1.035313,-1.5801222,0.45380068,-1.9004589,5.3750668,-1.7160081,-1.1538988,-1.2444988,-0.42834806,0.20193918,-0.3325607,2.477954,0.6070566,-1.107509,1.7605633,-2.2211752,0.77890944,1.3369908,-0.9394148,-0.17356864,1.9311702,-0.33257124,-0.35988683,1.5420516,-1.5381124,-1.856709,-0.6111706,-1.5470499,-1.9929624,-2.3359208,-1.3460153,2.1666546,0.40174633,-0.6702222,1.7584542,1.2582333,-0.03614846,-1.0314645,-1.3974602,-0.095585205,-1.6488625,-0.9364157,-0.75101876,-0.37423593,-0.15907642,-1.6617945,0.51768214,-1.6627551,-0.6406536,0.18844175,841191V2Q302819.jpg
18.026072,-0.17167297,0.7763069,-4.5614347,2.0654726,-1.2559776,2.8727248,-1.9885721,-1.2572006,-0.13801742,-0.98875785,3.1716073,4.3963737,1.4021319,-0.5370044,-0.38116673,0.7656409,0.9877274,2.2188346,2.948777,-3.0456371,-1.8019713,2.5155606,-1.6549531,0.5127053,-3.4751282,0.48199877,1.2624978,-1.9248685,-1.3861749,0.5845074,-1.5555519,-0.14736098,-3.3445966,-0.98584014,3.2447364,4.9107685,3.3370252,-1.0774488,-0.148045,0.5929304,-2.223664,-1.0598826,2.4662004,3.8817043,1.1434844,0.3912145,-1.3832794,-1.7872612,0.27262062,-1.8549649,-1.6271539,-1.2586122,-0.6126174,0.36588418,-2.4206944,0.95974874,-2.9578242,-0.0032336847,-1.8489771,0.5696993,-0.19397382,2.2469878,0.2229796,841201V2Q301423.jpg
28.022236,-2.1364532,-4.028663,-8.977274,3.4670153,-1.3715055,1.0471227,1.8040497,-3.196374,0.0029142993,3.6755738,-0.7906031,1.8782759,4.8015976,-4.258531,-1.9071002,0.9251377,0.3888468,-1.947999,1.1623693,-1.2520458,3.5167649,1.1641902,-2.3310766,2.6408074,-2.0181322,-0.21372187,-0.7370836,1.5117897,-1.4605459,0.12618998,0.59883296,0.33750117,-0.06418546,-2.4159508,2.6290448,0.24517605,0.0834102,1.0731677,-1.9020793,-0.04722875,0.9578417,-1.6785628,0.9920125,3.1801465,-0.32842436,0.14092784,-0.31818303,-1.8878096,-0.5168882,-1.4010569,1.0273926,1.012218,-0.30660027,0.5436504,0.034632344,1.3138059,-2.58195,0.043112356,-2.3474596,1.5993851,-1.1873485,0.008236831,-0.17892207,841201V2Q301511.jpg
-6.735096,5.730079,3.2183516,-2.3328524,-6.8175693,-2.4237034,-5.8531437,-5.7208285,1.8428504,0.9673507,2.0153182,-2.5533247,-0.090319574,0.2199762,-5.6732545,0.9583114,0.20481062,1.1056283,-7.7478733,0.850697,-2.14864,2.7856042,2.3925147,-3.5549686,1.6657668,8.51663,6.497434,3.652922,1.1947583,-5.1709814,1.2860619,2.318389,1.0827802,-2.172889,-2.3231235,-1.5092851,1.7004057,0.25659832,0.13964179,4.837808,2.659652,0.40140557,-0.4424546,1.9420387,-3.2397993,-0.09819844,-2.0264115,3.8732023,-0.99195707,2.6079838,-0.82314575,0.35731164,-2.2026584,1.2586453,2.4386888,1.5984182,0.15535668,-2.40964,-1.529993,1.698287,1.0130616,-0.67761797,0.25854346,0.20247093,841213V2Q302819.jpg
3.0982788,-5.5200067,1.0317881,-0.3031886,-1.5915384,0.7223529,0.5905317,-5.062066,-0.94721514,-1.8462971,4.308541,-2.9828517,1.9600275,-4.644153,-0.6884789,-0.87719005,-0.58698577,-2.102232,0.22992672,2.433738,1.5382053,-0.4770921,-0.17979605,1.1271088,-0.27197295,-0.4479487,-1.2852957,-0.54674834,-1.9805907,-0.44450504,0.7370946,3.2545507,1.5857476,-1.9398825,0.38741744,-0.7058217,-1.2463839,-0.96756184,0.63777775,0.72185934,-0.8104572,-0.79703283,-0.2744318,-0.89188385,1.0703483,1.4441102,2.4653735,-1.6124909,-0.46411145,-0.12172935,1.6830014,0.36585262,1.0316988,-0.6447235,0.37986815,0.7882409,0.6198104,-0.59083694,-0.34409687,1.0597243,0.38845775,-0.12096952,-1.4234428,-0.37613338,841235VBL801280.jpg
4.6686816,-7.5530796,-5.1164556,2.7412333,4.163061,-2.7270622,-1.5528674,-0.45036212,3.6252155,2.8664804,5.7058644,-0.2964639,2.4744453,1.3808469,-2.6579068,10.490768,4.6931705,-0.09912931,1.4217311,3.3422484,1.5515715,1.0752248,-1.5609585,-1.5168253,0.5304789,-1.4886868,-0.73282427,-1.3367589,-0.30135185,0.3639263,1.2848042,-0.36793438,-0.6626547,2.1953921,0.49730727,0.21480797,-1.481026,-0.579785,0.34594786,0.03376376,-0.89521915,0.77485913,1.7619386,0.2193775,1.1720452,0.46689072,0.6199952,-3.3166564,-1.2439055,1.1749223,1.0538065,1.3614503,1.3058914,1.00025,-0.7551272,2.7063117,0.54529005,-0.7107888,0.71291316,0.4635468,-2.7025833,-0.53007996,0.5429681,2.6893291,841235VBL801281.jpg
-0.5710999,-6.8519626,1.0699124,0.15446477,0.8883066,-1.7032392,0.86573744,-3.3887901,0.784422,-2.0060918,5.404463,-1.826615,2.9329684,-3.7650378,-3.3659134,1.1661457,-1.143456,-1.8445586,1.0950885,5.9482613,-0.4249111,2.3278039,0.193424,1.7394893,0.37670052,-0.6035624,1.2006233,-0.85670686,-2.4551692,0.59272665,0.06679259,3.1347084,2.180545,-0.5680691,1.070326,1.0225973,-2.0923615,-1.6247469,-1.0682176,-0.8460372,-0.79795533,-1.7558552,-0.2259244,-0.0027862757,1.2639015,2.2342644,1.8281494,-2.6616085,0.43742332,0.17141889,-0.32173577,0.34339774,0.38783303,0.65985703,0.9828585,1.2985176,1.2084571,0.3742655,0.61028755,1.2009395,-1.0549203,-0.19455472,-1.8270507,-0.3498895,841235VBL801309.jpg
-5.8212905,-1.9446456,2.0573335,-2.5018108,-1.4447259,-0.72131246,11.130188,-8.280352,-5.270447,-0.060749628,2.2960267,4.494458,0.61946034,2.069496,-1.9514079,-1.3494015,-3.958886,0.84649736,0.21689047,-4.040515,-0.26493305,2.1437,2.121256,1.4258242,0.35168827,0.42886594,-0.5402035,0.40458408,-0.62581265,-0.042128604,1.4224713,-0.24864714,-0.96806806,0.15870526,-0.053131044,-0.31289512,-1.9983473,0.5246638,1.2198552,-1.2272319,-0.9447152,1.5517775,-0.340363,-0.30374628,-2.2180543,1.8957211,1.5866207,-0.12605375,-1.0543604,-0.5070576,1.619014,-0.3773431,0.03397336,0.9876778,1.3441929,-0.8288718,3.2064056,0.42569,-0.5688322,0.24820717,1.2160947,0.14087255,-1.647102,-1.8612735,841239V2Q301049.jpg
-7.4073377,12.689335,5.1481953,12.480385,2.736662,-3.6345682,1.3125755,-5.018709,-3.4446971,0.07422592,4.211515,8.601052,0.92897534,9.010523,-6.143378,-0.77984077,4.4592733,1.4549946,3.5503023,0.31039318,-0.87952596,0.24128549,-1.6203762,-2.3876595,1.1506063,-1.8039622,-2.9787686,2.9511817,-2.3066096,-2.8361795,-0.32161132,0.61239123,-0.91551244,3.8543344,-5.272562,1.2421972,-1.7743224,-0.5960729,-2.9949238,1.7887092,0.011867223,-2.6442423,1.5024709,-4.4364886,-0.26509714,-0.97885275,2.954855,3.243936,-0.40331003,-4.4900436,-2.832424,-1.6781859,-1.1681486,-1.2919544,-0.66221464,-0.12747695,0.7261252,1.2834424,-0.40218216,0.57713664,1.3439635,1.1456732,-1.0742328,-0.30787322,841239V2Q301509.jpg
10.744427,0.8446483,-1.7406431,7.6897106,-1.5411546,-4.14416,0.045123868,-5.033448,-4.6079307,-3.5056913,-1.3017311,-3.9933205,1.2290769,2.4954672,6.268352,0.16685243,-2.5062406,-4.2652574,2.5705304,-0.6669337,3.8496988,4.5914316,0.021930778,0.878696,1.0557845,0.23187914,-1.2210273,0.6847101,-1.0261482,-3.2006836,-1.628367,2.564981,-0.46136394,-1.8795005,-0.34563783,-0.6638315,1.5120473,-0.46507338,1.7429835,-2.5771952,0.09106774,1.4557637,-2.592785,-1.6119546,-1.2654599,-0.54056644,-2.0839536,-1.4500915,0.7713415,-0.24210756,-0.6748971,-0.86564803,-2.0830896,0.4309462,1.3346962,-0.71319187,-1.7312341,1.8475127,-0.7785126,0.7709488,-1.3398379,0.066095375,1.6705952,-0.78890204,841368VIGA01232.jpg
14.315627,1.7023829,-2.9386206,5.5184712,0.541765,-0.031465568,-1.1539133,-4.097493,-1.6296209,-4.2410903,2.989532,-1.6012294,5.665906,-0.07094789,5.710741,-1.3669555,-3.405004,-2.0043552,-2.6050417,-0.669065,1.318947,3.7331238,-3.1756163,-1.3520985,1.0859764,1.8075006,0.4307521,0.79396003,-1.8384789,-5.203923,0.19664316,-0.39846182,-3.0319357,1.2142497,-1.9996758,-1.3735429,1.5514864,-0.15520906,0.69955266,-2.5276177,-0.8980446,1.3464367,2.3436751,-2.3760118,0.7382664,-3.0560338,0.16207932,-2.1492445,-0.51165116,0.19358912,-1.8872776,0.10743518,-0.81917125,-1.3779961,-0.8998201,0.54646516,-1.3773435,-0.60732394,-0.16162732,1.1563514,0.8024162,-1.8942049,1.0524788,0.11216439,841368VIGA01251.jpg
5.8613105,-5.7019744,-4.3665094,6.9254856,2.3767214,1.8484901,5.1782413,-5.5123596,-2.001881,-4.961421,0.46200803,4.0633035,1.1717969,0.5470973,8.636563,1.0939654,-1.5947751,0.6415505,-4.3036404,0.529277,2.6415253,3.487144,-3.132437,0.0013674906,-2.3371072,5.50155,-3.976571,1.795045,2.9426935,-5.1594634,0.64471316,0.7902251,-2.5690906,0.8550408,1.8279124,-2.5650866,0.05067107,0.9194964,0.6485471,-1.809684,-2.3643231,1.2254719,3.1035244,-0.4003994,-0.38977802,-1.9773356,1.5753943,-2.069006,-2.35767,0.5244119,-1.1415528,-0.9403035,-0.75846547,0.641054,0.41555175,-0.12538892,0.5817534,1.1371573,-0.8228971,-1.4344027,-0.41669658,0.16296357,-0.5058616,-0.22723117,841368VIGA08118.jpg
20.175697,0.6424867,-2.5840683,-2.9317613,-4.2831917,0.18105963,1.657946,-0.24462172,2.5558524,-2.5130281,-0.52242684,-2.6314316,3.9488153,-4.277123,-0.1405292,-5.0581017,-2.378673,1.6462163,4.1847167,-3.178102,1.4173341,-0.6845712,4.681284,2.2364025,-2.4405594,-0.9626514,4.130434,-1.909872,-4.714062,-0.19794413,0.17529257,1.0787112,-1.4970943,-0.67025745,-5.638728,-0.3933237,1.0029708,-1.5000336,-0.1982963,4.356377,0.45995072,-3.043069,2.8695009,-1.5609224,2.905795,-1.4158479,-1.0666244,-2.4044755,-0.82265633,-0.45237193,-1.0543152,1.1122553,0.9270279,1.2448071,-1.1178908,1.2185017,-1.9715257,-0.24072872,1.3025566,1.6190768,0.8009694,1.4346894,-0.23083785,1.1247915,845791V44501251.jpg
1.0175567,1.8642638,-4.821312,1.0803472,1.9168853,-17.109713,3.6464539,-5.691953,11.621164,9.256092,-4.5013657,0.56083316,-3.9699607,-2.2830822,1.242107,3.2711928,-2.1931765,-2.9240677,-4.979006,3.1527758,-2.3910644,-2.3145947,-0.7454793,-3.492995,-3.4169295,-0.44550043,-1.5991087,-3.3224983,-0.35603365,5.063255,2.4098303,2.328192,-7.635071,-1.2018836,-4.4822664,4.9698257,2.9034002,-3.759685,0.71538794,-0.11919798,0.60250777,-0.9348127,-0.74489516,-1.7213696,-3.092924,-0.677832,-1.7926465,0.5510926,-1.0280256,0.022907717,1.7396828,1.5173736,0.4672396,0.5346452,-0.17037816,-1.8894243,-1.3282267,1.4409251,-0.7450437,-0.92772806,-1.6371946,-0.9254119,-0.35997573,-2.603651,845792V2Q301281.jpg
-1.2232276,-1.6885444,-7.190798,12.165132,-6.0602207,-19.592823,2.1269763,7.2502446,4.856701,7.775586,-9.287934,-2.206676,-6.6810503,6.274957,0.15905903,-1.2826082,0.5992797,-1.0079354,1.9622127,5.0330033,3.409977,4.63369,5.6658998,8.196095,2.6391218,-4.6558,-0.89211136,2.381982,-0.85764754,-6.3683248,7.2962904,-4.259226,-1.1207794,-4.152122,1.3989377,0.28794208,-2.7440896,-4.248694,-0.64780694,1.1645072,-2.5705552,0.65916127,0.54547715,0.7859571,-0.3566028,1.0427909,0.36742127,-0.24270974,0.117063984,1.3250546,0.4935736,1.0539216,-0.26957685,-0.7972893,-0.96296614,0.1281907,0.26377773,-0.016985547,1.1977743,0.8621285,2.1642118,-0.6470134,0.99782586,-0.038059536,845792V2Q301323.jpg
-8.192867,-11.194891,-1.3885223,-1.6748518,-3.9033177,1.7187513,1.6657646,-0.2924338,-0.69670844,-2.0026758,-0.39464563,3.896879,0.08675607,-2.9720242,-2.2936006,1.214704,-1.0902005,1.2319572,0.08680971,-1.1110365,2.3939106,2.3387659,0.15984368,0.14815012,-1.3408191,1.3003514,0.82105255,-2.1686785,1.0648133,1.0532829,-0.30484518,-0.2467449,0.46449167,-1.3888638,-2.8262405,-1.5532728,0.6076857,-0.5998659,0.33967635,1.0909498,1.2168809,0.8899559,0.16525629,-0.16067697,0.9061031,-0.43282303,0.91218686,0.26805753,1.1102688,0.63983756,-0.20412183,0.31937665,0.8781927,1.2759849,-2.0003421,-0.42685798,1.0847415,0.25336918,-0.19524634,0.6549543,0.36227596,0.32009023,0.706602,0.09543116,845794V2Q301049.jpg
6.7791867,-1.1653059,2.7199035,-5.3130646,-2.3721066,-0.72052896,-4.645855,-1.0844734,1.0061643,3.0170095,0.2589691,1.8356383,2.9931808,-0.46322352,1.0161195,0.15152337,1.5744656,2.7378893,2.104398,-5.2615123,3.9800615,1.9534491,-0.55767083,3.3292975,-1.2521868,1.2293259,1.763213,-0.4776871,2.630481,-2.8355138,-2.0131984,1.590402,-0.49891564,-1.5337579,-0.9065577,1.8661976,-0.82763135,-1.2953854,-3.4769795,2.3598874,3.2897656,-0.46708393,-2.1953123,-0.24964775,-0.22891992,0.9496954,1.2335442,-0.99288034,-0.7539277,-0.8549969,1.5997751,-1.0996875,0.4559415,1.394377,-3.1093662,1.1266303,-0.76736134,0.15371197,-1.5030622,-0.042673405,-1.158046,0.6353392,0.0260248,0.3045632,845794V2Q301532.jpg
-5.2441907,-9.73302,2.036966,-3.3517654,-3.0534778,0.9870141,3.1679194,2.5393605,-4.4491625,-2.9413068,-7.4763227,5.013889,0.72959316,0.8725446,-1.1470743,-0.012850276,-1.3135017,1.9707972,0.3597597,-2.2126238,1.4683983,0.022080353,0.832305,-0.81400836,0.84754187,-2.3129559,0.15319526,-2.3121462,2.9849563,-0.5909204,-1.5447545,1.5039921,-1.0144303,-1.4306492,0.57713103,-1.6392766,1.3934072,-2.9295907,-1.0264441,0.3900872,0.7271038,0.6173915,0.62801933,-0.47778618,-0.43427852,-2.3486154,-1.5089384,1.2433754,-0.82030076,-1.4281018,1.3478646,-0.23251192,-2.0468664,0.3695145,-1.0965738,-1.5099349,-0.9852959,-2.310935,1.423287,-0.838392,-0.12741955,0.42901966,-1.464279,0.30948767,845795V2Q301049.jpg
-2.4166682,-6.5615273,1.0537504,2.0960932,-2.1678438,6.882263,-0.48361307,0.6286602,-1.7820268,-1.6948963,3.6720893,2.6518738,-2.2929494,-4.4614325,-2.3470297,1.9770253,-3.367755,-0.7082736,1.0560646,2.4683802,3.2301815,1.1013155,0.88092154,0.36634666,-0.72591674,0.0062015187,2.5588589,-3.1785944,-2.138928,0.14364019,1.2106805,-0.40003127,-0.5830897,-1.3501073,-1.8800958,-0.63671875,0.38535258,-1.6037709,1.5720644,-0.40596202,-0.9910002,1.1875545,-1.0902934,-0.32873148,0.46191397,-1.3759313,1.8649393,1.0102426,2.7703168,-1.8153112,-0.5863618,-0.44318455,1.5900143,0.62693405,1.563749,-0.9277835,-0.9930259,-0.2757708,-0.6654393,0.21069784,-1.3911467,0.7911086,-0.26611593,-0.84930634,845796V2Q301049.jpg
-5.041567,-1.8046644,2.8803806,7.4049788,1.947919,2.550008,-7.0934315,-2.0909772,0.31572366,1.9737062,7.8520303,-0.6632645,-0.48094043,-3.595044,-1.8048248,3.894956,1.2953111,-0.3370638,1.4172812,2.4268768,1.3068464,1.8317404,-0.5621923,-1.9793242,-0.527424,-2.9377682,0.48937756,-1.8268805,-1.3609504,-0.71446526,-0.07549798,0.3895091,-1.2283942,-0.17031662,-1.2028273,-1.9583837,0.92845845,-3.1994002,1.7915272,0.0019313879,0.11575464,1.3745804,-1.2628273,-0.9023632,0.40574744,-0.94935554,0.7378804,0.29215175,3.4411387,-2.9205797,-0.88060874,-1.0394387,3.0839722,-0.49809316,1.3923017,-1.4822505,0.78548294,-3.198823,0.063549735,-0.24288104,-0.82029283,0.049592763,-0.24825533,-0.9468179,845796V2Q302819.jpg
-11.915488,-2.5801325,2.4177787,7.287361,-5.0354123,7.1320257,2.1237571,-3.187674,-3.2112002,2.764281,6.578783,6.755224,-7.309293,-0.22950983,-0.17894447,4.010989,-1.4202889,3.2092755,-1.6137242,0.5406167,1.3807561,-0.24990565,1.4868152,1.2889391,0.0019815315,-1.0095029,1.1209552,1.0741208,-0.20241158,1.9247164,3.4075696,1.771677,1.1083987,-2.5219958,0.5364827,2.0730395,-0.7362611,0.95069486,0.19914499,-0.3696314,1.1510475,1.3133597,0.9341083,0.5584481,2.3045146,-1.1467168,-0.5240112,0.9936941,-0.16941002,0.6348819,0.5871112,1.7985499,-1.591342,-0.65766644,0.26879773,0.70112664,0.032234494,0.12797485,-0.07072586,-1.3870093,1.1605903,0.517117,0.15884632,-0.05140966,845797V2Q301049.jpg
-16.828445,4.121456,4.148807,8.261274,-3.8134522,2.6629636,-1.8046575,-5.5382037,1.2068545,-0.516056,11.806332,3.8548174,-2.4396162,3.5181987,0.24616058,3.4850514,-1.9399514,4.866062,-3.1603699,1.1053609,-1.467452,1.557284,2.3281987,0.66393954,-0.4847181,-1.0870067,5.8877726,2.3669314,-0.18986532,1.3184042,1.8231456,-0.7849508,1.2769253,-2.213755,1.6524595,4.096551,-1.1777021,1.8903928,-0.9850467,-1.612596,-0.20717773,-0.9723767,2.1543598,-2.2373908,0.76901263,-1.0758083,-0.6190338,-0.43892112,0.7136912,-0.000912466,2.699374,1.5300369,-2.2609055,-1.7718023,-1.13005,1.4541763,-1.9993529,1.0824153,0.8484741,-1.5656149,-0.34350696,-1.4407843,-0.3141568,-0.30008328,845797V2Q302819.jpg
-4.7369356,12.391012,-0.62434804,14.426197,-1.8849878,7.4958935,-5.3801875,8.317969,-1.9574716,8.611735,4.076426,4.5191092,-15.108531,4.9951825,6.398891,-2.2508025,-5.4570503,-9.979432,1.6190864,1.6687703,-0.9309845,-2.7615743,-4.5884624,-1.2778816,-2.8960986,3.852298,1.9369419,0.5711441,-0.081045,-0.5972936,-1.3877946,0.75339323,1.5905414,-1.86865,1.4518147,0.43091497,-3.1391687,-1.6116103,-0.54053074,2.2561388,3.913248,-0.7648381,3.6232066,0.043863744,2.3921294,1.9770423,-1.1389982,-0.46484292,-4.0020046,-1.1717925,-0.71441805,-1.5844752,1.4217894,2.3500042,0.66500837,-0.32898077,0.2983804,-1.8381795,0.74782413,-1.3915714,-0.5535587,0.57222533,-0.9270596,-0.27946243,845797V2Q305126.jpg
9.475543,6.0128803,2.516375,-7.981276,-4.47411,2.6216757,-8.377314,-3.7109897,0.9951323,0.8818703,3.364341,-0.3794414,-1.3245834,-0.39729398,-1.0635695,0.52156866,0.6851145,3.3262882,3.9928932,1.609715,-2.7918215,-2.3167617,-5.9160986,7.612763,0.58400625,3.8812878,-1.9530028,2.8161082,-0.9177909,-2.817977,-0.7932162,0.2512435,-1.8366308,-0.8676011,-0.80426663,1.8850341,0.8017085,2.6832798,2.8579807,-1.3488135,-0.99514806,-2.7888355,-1.554668,-1.2063377,3.5328884,-1.0849793,-4.085362,1.3588265,0.9797155,-1.4154645,2.9224179,-0.96890104,2.5222037,0.72693527,0.15855889,-2.7775726,-0.81803185,0.16022503,0.7009236,0.10120361,3.0531206,0.27615502,2.8512466,-0.5900844,846242V2Q301114.jpg
